customer_id,product_id,interaction_type,engagement_score,time_spent_seconds,date_time,device_type,features_used,conversion_status
628,92,Click,9.88,51,2023-07-30 18:54:23,iPhone,"Claims, Premium Calculator",False
137,68,Click,34.91,2,2023-05-08 16:41:30,iPad,"Loan Calculator, Documents",False
5046,43,View,47.83,191,2024-10-31 20:40:42,iPad,Statements,True
1635,89,Click,56.35,26,2023-03-21 13:49:06,Samsung Galaxy,"Tax Documents, Asset Allocation, Trade",True
4920,69,View,12.69,56,2025-04-02 11:00:08,iPad,"Application Status, Payment Schedule",False
1808,20,View,23.77,19,2023-07-15 06:35:33,iPad,"Balance Transfer, Payment Schedule, Statements",False
9723,55,Click,36.67,15,2023-11-05 23:04:56,iPhone,"Application Status, Rate Comparison, Payment Schedule",False
3684,59,Download,47.25,53,2023-01-04 12:14:16,iPad,"Payment Schedule, Documents, Rate Comparison",False
9825,27,Click,34.5,31,2024-01-28 04:17:41,Windows PC,Money Transfer,True
588,92,View,17.43,16,2025-03-14 08:30:56,iPhone,Coverage Details,False
3825,10,Download,40.94,57,2024-02-27 18:18:59,iPad,"Balance Transfer, Payment Schedule, Statements",True
1035,57,View,46.51,33,2023-11-09 11:16:13,Google Pixel,Application Status,True
3747,80,Apply,53.88,23,2023-11-05 23:48:49,Samsung Galaxy,Mortgage Calculator,True
4945,48,View,39.24,25,2023-12-10 12:52:31,Windows PC,"Loan Calculator, Documents",False
3019,58,Click,31.91,31,2023-08-20 17:05:57,Samsung Galaxy,"Application Status, Loan Calculator",True
379,19,View,55.64,15,2023-10-08 17:32:01,iPhone,Balance Transfer,True
216,53,Calculate,60.77,257,2024-10-05 05:58:54,iPhone,Loan Calculator,False
5658,47,View,58.8,22,2023-03-22 07:22:22,Samsung Galaxy,Payment Schedule,False
2787,66,View,40.72,48,2024-01-05 11:37:32,Windows PC,"Documents, Loan Calculator, Vehicle Valuation",False
3233,31,View,9.05,21,2024-10-19 20:47:34,MacBook,"Interest Calculator, Statements",False
4595,72,Click,73.31,55,2023-11-12 08:14:29,Samsung Galaxy,Rate Comparison,False
1235,71,View,1.0,2,2024-06-28 16:28:08,iPhone,Documents,False
4045,100,Calculate,55.49,357,2023-04-09 10:53:53,Samsung Galaxy,"Coverage Details, Account Management, Policy Documents",True
9175,19,Click,20.62,11,2024-03-04 22:40:35,Samsung Galaxy,"Cash Advance, Balance Transfer",False
7992,19,View,32.58,10,2024-08-07 15:55:30,iPhone,"Rewards Calculator, Statements",True
925,35,Click,47.11,9,2024-01-30 08:37:37,Google Pixel,"Tax Documents, Statements, Interest Calculator",True
7455,25,View,25.79,4,2025-02-09 11:03:31,Windows PC,"Transaction History, Check Deposit",True
7945,83,View,2.14,7,2023-12-06 06:45:45,iPhone,"Research, Asset Allocation",False
5587,87,View,17.87,22,2024-05-30 18:15:06,Samsung Galaxy,Portfolio Performance,False
557,52,Click,18.73,13,2024-12-17 20:27:47,Windows PC,Payment Schedule,False
2012,18,Apply,57.81,36,2023-01-09 03:52:53,MacBook,"Cash Advance, Rewards Calculator, Payment Schedule",False
8477,80,Click,32.59,63,2024-07-09 23:04:22,Windows PC,Application Status,True
7241,48,Click,34.23,10,2025-03-31 01:35:15,Samsung Galaxy,Rate Comparison,True
3632,15,View,14.71,50,2023-08-12 04:51:01,MacBook,Balance Transfer,False
3248,79,Click,16.16,16,2023-12-24 20:30:47,Google Pixel,"Documents, Application Status, Amortization Schedule",False
6462,8,Click,11.39,8,2023-03-06 16:38:52,Windows PC,"Balance Transfer, Statements, Cash Advance",False
6163,40,Apply,51.24,80,2024-04-24 11:38:59,Samsung Galaxy,"Interest Calculator, Goal Setting",True
5543,44,View,25.09,8,2023-06-23 05:43:24,iPad,Automatic Transfers,False
1503,33,View,1.86,7,2023-11-17 23:00:58,iPhone,"Automatic Transfers, Statements, Interest Calculator",False
3796,30,Download,46.78,32,2024-11-23 00:01:21,Samsung Galaxy,"Alerts, Money Transfer, Check Deposit",True
6579,69,View,28.46,6,2024-08-04 03:12:50,Samsung Galaxy,"Documents, Application Status",False
7580,13,Click,14.13,6,2024-10-08 06:39:55,MacBook,"Statements, Balance Transfer",False
9384,86,Apply,64.92,150,2023-08-07 06:41:02,iPhone,Research,False
2352,80,Chat,55.02,248,2023-06-02 01:03:03,MacBook,Rate Comparison,True
3305,84,View,37.27,6,2023-11-15 21:49:59,Google Pixel,"Research, Trade",False
5994,93,View,1.0,25,2023-11-07 23:20:39,iPhone,"Coverage Details, Policy Documents, Claims",False
4055,80,View,12.1,13,2024-05-21 22:54:30,Google Pixel,"Application Status, Rate Comparison, Mortgage Calculator",False
2880,5,View,55.49,13,2023-10-05 21:10:40,Windows PC,"Cash Advance, Balance Transfer",True
9534,29,Click,21.12,14,2023-03-30 09:44:29,Samsung Galaxy,Check Deposit,False
8612,7,View,19.25,49,2025-02-26 19:57:59,iPhone,Cash Advance,False
5663,22,View,27.51,7,2024-04-01 16:55:34,Samsung Galaxy,"Transaction History, Alerts, Money Transfer",False
7829,7,Download,34.91,73,2025-02-09 21:04:43,iPhone,"Cash Advance, Balance Transfer, Statements",True
6595,20,View,50.64,11,2025-02-15 05:06:57,Windows PC,"Rewards Calculator, Cash Advance",True
5346,85,View,54.96,12,2024-06-16 07:47:21,iPhone,"Portfolio Performance, Trade",False
8617,81,Click,33.1,77,2025-01-26 16:07:59,iPhone,"Trade, Portfolio Performance",False
8809,50,Click,31.1,37,2024-11-09 07:12:37,iPad,Rate Comparison,False
9264,81,View,35.44,16,2023-07-06 11:24:00,Windows PC,"Asset Allocation, Research",True
4572,100,View,51.02,50,2024-03-01 15:54:42,iPad,Premium Calculator,True
7261,62,Apply,62.0,147,2024-06-02 07:33:10,iPhone,Vehicle Valuation,True
637,12,Click,12.72,20,2025-03-04 19:38:22,Google Pixel,"Cash Advance, Balance Transfer, Rewards Calculator",False
494,100,View,37.77,8,2024-07-21 03:54:48,MacBook,Account Management,False
2799,95,Click,12.46,73,2024-03-28 22:28:13,iPhone,"Account Management, Policy Documents",False
3208,60,View,14.5,16,2023-12-18 18:22:12,iPad,"Application Status, Loan Calculator, Payment Schedule",False
7615,36,Download,25.3,69,2025-02-02 18:21:22,iPad,"Interest Calculator, Tax Documents, Goal Setting",False
7648,55,Click,39.32,6,2024-04-04 02:50:08,Samsung Galaxy,"Application Status, Loan Calculator",True
6277,17,Calculate,69.23,116,2023-06-28 22:21:26,iPhone,"Statements, Cash Advance",False
8955,71,View,9.25,15,2023-01-08 07:58:27,iPhone,"Rate Comparison, Documents, Mortgage Calculator",False
6935,93,Download,45.15,46,2023-10-28 08:11:09,Google Pixel,"Account Management, Coverage Details",True
5204,69,View,1.0,4,2023-11-23 21:34:49,Windows PC,"Payment Schedule, Vehicle Valuation, Application Status",False
4286,94,Calculate,73.81,639,2023-12-22 12:08:20,Samsung Galaxy,Account Management,True
2428,9,View,15.7,7,2023-02-02 08:56:27,Samsung Galaxy,Statements,False
3382,36,View,47.9,22,2024-11-03 09:29:09,Google Pixel,Goal Setting,True
8731,37,View,18.47,40,2025-04-07 01:41:07,iPhone,"Goal Setting, Interest Calculator, Statements",True
3152,77,View,40.76,9,2024-01-19 15:41:10,Windows PC,"Rate Comparison, Documents",True
7554,96,Click,34.94,33,2024-03-06 03:28:19,MacBook,Claims,True
5345,64,Apply,48.91,92,2024-10-23 09:50:08,Windows PC,Payment Schedule,True
9501,21,Click,20.58,11,2023-01-15 05:06:18,iPhone,"Alerts, Check Deposit, Transaction History",True
7199,5,Click,33.55,59,2025-03-29 05:56:01,iPhone,Cash Advance,False
8233,78,Compare,58.52,339,2024-07-11 07:04:22,iPhone,Amortization Schedule,False
2198,21,View,36.56,17,2025-02-12 20:22:31,Windows PC,"Transaction History, Money Transfer, Bill Pay",False
4787,24,Click,33.23,22,2024-06-07 08:30:10,iPhone,"Money Transfer, Transaction History",True
6991,6,Apply,48.77,162,2025-02-13 13:36:04,iPhone,Payment Schedule,True
4069,59,View,18.41,10,2025-02-12 11:42:28,iPad,"Application Status, Documents, Rate Comparison",False
2347,7,View,16.92,132,2023-01-06 03:06:05,MacBook,Rewards Calculator,False
8197,81,Compare,48.27,84,2023-09-12 16:51:57,Windows PC,"Research, Asset Allocation",False
2698,24,Click,44.48,61,2024-01-27 15:23:16,MacBook,"Transaction History, Money Transfer, Check Deposit",True
1417,75,View,15.53,26,2024-10-31 01:25:27,MacBook,"Rate Comparison, Application Status",False
9532,32,Download,49.59,53,2024-10-04 11:18:30,Samsung Galaxy,"Tax Documents, Automatic Transfers, Goal Setting",True
7688,56,View,20.48,20,2023-01-22 19:42:25,iPhone,Payment Schedule,False
7015,6,Calculate,66.45,151,2024-06-11 04:18:39,iPhone,Cash Advance,True
8779,70,Apply,42.36,80,2024-06-16 03:13:21,Windows PC,"Vehicle Valuation, Application Status",False
2687,67,View,65.2,111,2024-05-14 15:48:10,iPhone,"Application Status, Loan Calculator",False
4998,1,Calculate,53.36,183,2024-10-24 16:08:55,Windows PC,Payment Schedule,True
4507,76,View,25.31,11,2025-02-22 01:16:55,Windows PC,Mortgage Calculator,False
8117,21,Download,56.71,88,2024-11-03 20:37:17,Samsung Galaxy,"Money Transfer, Transaction History",True
1149,3,View,42.56,21,2024-01-28 18:37:50,iPhone,"Payment Schedule, Cash Advance",True
6468,28,Download,49.44,116,2023-11-12 03:04:37,Windows PC,"Transaction History, Alerts",True
7327,29,Compare,38.18,173,2025-01-02 12:23:59,MacBook,Alerts,False
2804,13,Download,53.84,45,2023-07-21 02:24:07,Samsung Galaxy,"Rewards Calculator, Payment Schedule",False
49,23,View,28.43,4,2025-04-25 07:15:17,iPad,"Money Transfer, Alerts",False
6319,92,View,21.4,4,2023-07-30 21:49:36,Samsung Galaxy,"Premium Calculator, Claims",False
9564,29,Click,35.11,24,2024-02-20 02:35:17,iPhone,Check Deposit,False
3513,61,Click,30.44,7,2023-06-05 04:37:56,Samsung Galaxy,"Loan Calculator, Payment Schedule, Application Status",False
3447,79,View,44.98,42,2024-03-26 11:59:24,iPad,Mortgage Calculator,False
3497,66,Calculate,66.67,54,2024-01-06 05:20:34,iPhone,"Documents, Loan Calculator",True
337,58,Apply,71.93,122,2024-12-14 09:55:30,Windows PC,"Payment Schedule, Documents, Loan Calculator",True
8487,99,Click,50.49,13,2023-08-21 18:45:14,Windows PC,Claims,True
8290,56,Click,57.66,23,2024-08-11 19:40:23,Windows PC,Payment Schedule,True
8476,61,Click,16.44,10,2024-08-23 21:20:03,Samsung Galaxy,Documents,True
2544,84,View,35.75,11,2025-01-24 10:26:08,Samsung Galaxy,"Tax Documents, Asset Allocation, Trade",False
7145,67,Click,56.84,20,2024-02-08 09:57:40,iPad,Loan Calculator,True
5629,36,Click,23.02,89,2023-08-28 18:45:46,Google Pixel,"Interest Calculator, Automatic Transfers",True
3978,12,Click,13.12,13,2024-07-15 09:50:31,iPhone,"Statements, Cash Advance, Rewards Calculator",False
9139,37,View,27.52,6,2023-04-17 16:30:50,MacBook,"Goal Setting, Interest Calculator, Statements",False
7297,31,Download,46.72,76,2024-11-20 22:24:09,Samsung Galaxy,Statements,True
5053,78,Calculate,77.1,221,2024-12-19 19:20:07,Samsung Galaxy,"Amortization Schedule, Application Status",True
8273,76,View,41.34,14,2023-10-04 23:36:22,MacBook,"Amortization Schedule, Mortgage Calculator, Application Status",False
5693,81,View,16.96,26,2024-03-26 00:44:12,Google Pixel,"Research, Trade, Portfolio Performance",False
2124,44,Calculate,42.88,21,2024-04-16 17:20:20,Windows PC,"Goal Setting, Automatic Transfers, Statements",True
9149,34,View,53.68,26,2024-07-13 12:10:01,iPad,"Interest Calculator, Tax Documents",True
427,97,View,9.28,28,2023-03-08 05:32:34,Samsung Galaxy,Coverage Details,False
1483,48,Click,22.85,26,2024-01-01 18:01:54,Windows PC,Loan Calculator,False
9878,25,Download,60.93,38,2023-01-29 20:19:12,Samsung Galaxy,"Bill Pay, Check Deposit, Alerts",True
5463,23,Click,17.18,12,2023-06-22 20:05:05,iPhone,"Transaction History, Alerts",False
5495,74,Click,29.97,29,2024-09-16 17:28:07,Windows PC,"Mortgage Calculator, Application Status, Rate Comparison",False
6460,92,Click,14.56,16,2024-06-20 02:36:35,iPad,"Account Management, Coverage Details",False
3341,69,Calculate,47.31,107,2024-03-15 11:10:42,iPhone,"Payment Schedule, Vehicle Valuation",False
4696,58,View,16.46,67,2024-07-13 18:59:12,iPhone,"Rate Comparison, Documents",False
5563,82,Click,34.82,5,2025-03-31 09:39:26,iPhone,Research,True
9028,96,View,28.23,28,2024-04-25 23:57:26,Samsung Galaxy,"Policy Documents, Premium Calculator",False
3737,64,Click,37.42,26,2023-01-20 01:12:52,MacBook,Payment Schedule,False
5947,15,Click,32.94,21,2024-10-28 04:44:04,iPhone,"Rewards Calculator, Balance Transfer, Statements",False
9364,27,View,60.02,38,2024-02-09 17:49:59,iPhone,"Bill Pay, Money Transfer, Transaction History",True
5180,39,View,24.7,11,2023-03-24 22:58:26,Windows PC,"Statements, Tax Documents, Interest Calculator",False
9806,31,View,30.01,87,2024-03-26 11:02:24,iPhone,Automatic Transfers,True
8412,11,View,32.05,21,2025-01-25 22:18:10,iPhone,"Cash Advance, Rewards Calculator",False
5270,30,Calculate,46.42,167,2023-11-08 23:32:06,Google Pixel,Money Transfer,False
668,92,View,39.03,17,2024-09-14 01:39:18,Windows PC,"Coverage Details, Account Management, Policy Documents",True
6288,98,View,14.57,11,2024-11-24 14:43:59,iPhone,Premium Calculator,True
6530,35,View,14.15,18,2023-08-09 08:31:49,Samsung Galaxy,"Interest Calculator, Automatic Transfers, Tax Documents",False
7435,33,Click,8.94,11,2023-09-24 04:25:06,Samsung Galaxy,"Automatic Transfers, Tax Documents, Goal Setting",False
2137,61,Download,28.46,89,2024-03-09 18:55:48,MacBook,"Payment Schedule, Application Status",True
8927,80,Compare,45.31,65,2024-01-13 13:34:58,Samsung Galaxy,Application Status,False
3586,93,Download,45.34,21,2024-12-15 13:24:26,iPhone,"Account Management, Policy Documents",False
2788,26,Compare,57.06,104,2023-08-04 00:01:50,Windows PC,Money Transfer,True
3260,95,View,48.7,395,2023-12-24 01:32:32,Samsung Galaxy,Premium Calculator,False
5275,75,Compare,91.77,368,2023-03-03 20:33:58,iPhone,"Rate Comparison, Application Status",True
3355,73,Click,25.79,6,2025-04-21 02:24:13,Windows PC,"Amortization Schedule, Application Status",False
8642,54,Download,24.79,64,2023-06-24 13:02:22,Samsung Galaxy,Payment Schedule,True
9174,26,View,12.94,19,2024-12-13 19:48:24,Windows PC,"Transaction History, Check Deposit, Money Transfer",False
5202,89,Share,48.44,55,2023-04-05 00:16:00,iPhone,"Portfolio Performance, Research",False
3252,25,Click,33.27,97,2025-04-28 07:00:06,Samsung Galaxy,"Transaction History, Check Deposit, Money Transfer",True
9831,63,View,26.29,41,2023-06-19 09:49:15,MacBook,"Payment Schedule, Application Status, Loan Calculator",True
8319,56,Download,59.48,93,2024-02-08 12:07:22,Samsung Galaxy,"Documents, Application Status, Payment Schedule",True
1589,82,Download,52.49,56,2023-05-05 04:43:28,Samsung Galaxy,"Asset Allocation, Tax Documents",False
4217,60,Calculate,25.61,40,2023-06-05 21:32:40,iPhone,Documents,False
7602,72,Apply,63.94,67,2024-12-26 12:45:42,Samsung Galaxy,Amortization Schedule,True
3265,48,View,52.52,20,2024-07-17 20:01:51,iPhone,"Application Status, Rate Comparison",True
1727,44,Compare,55.31,290,2024-08-27 12:58:27,MacBook,Tax Documents,True
2553,78,View,52.16,100,2023-06-16 13:07:31,iPad,Documents,True
3716,51,View,63.89,93,2023-01-19 22:10:10,Samsung Galaxy,"Application Status, Loan Calculator",True
7635,71,Download,44.56,76,2023-04-19 08:26:39,Samsung Galaxy,"Mortgage Calculator, Amortization Schedule",True
9512,64,View,51.31,12,2024-11-05 22:37:11,MacBook,"Vehicle Valuation, Loan Calculator",True
5287,51,View,23.51,21,2023-03-26 23:05:07,MacBook,"Application Status, Payment Schedule",False
8134,94,View,32.31,28,2024-12-24 02:32:38,Samsung Galaxy,"Claims, Premium Calculator",True
6379,31,Share,34.19,93,2024-10-23 18:26:33,iPad,"Automatic Transfers, Statements",False
4395,74,Click,22.21,21,2024-01-01 13:00:29,iPhone,"Rate Comparison, Mortgage Calculator",False
6025,9,Click,45.91,18,2024-03-19 01:19:25,iPad,Rewards Calculator,False
4321,6,Click,12.42,9,2024-11-24 02:55:48,iPhone,"Statements, Balance Transfer, Rewards Calculator",False
4536,99,View,33.48,42,2024-01-18 18:15:37,Windows PC,"Coverage Details, Claims",False
8961,32,View,31.62,19,2025-04-12 00:38:32,Google Pixel,"Interest Calculator, Tax Documents, Goal Setting",False
2140,43,View,51.74,20,2024-07-08 05:09:08,Samsung Galaxy,Statements,True
4317,48,Click,15.52,19,2024-05-03 12:17:22,iPhone,Payment Schedule,False
3900,80,Click,25.11,15,2024-09-20 20:08:06,iPad,"Application Status, Mortgage Calculator",False
8077,72,Click,26.41,7,2023-11-07 18:31:45,iPhone,"Documents, Application Status, Amortization Schedule",False
5312,86,Apply,82.3,192,2023-12-07 03:22:32,iPhone,"Tax Documents, Asset Allocation",False
4913,94,Click,23.39,42,2023-07-27 06:37:30,Samsung Galaxy,Coverage Details,False
4441,16,Click,25.26,89,2023-12-18 07:31:26,iPhone,"Rewards Calculator, Cash Advance, Statements",False
4775,87,Download,35.77,58,2023-07-30 00:52:03,iPhone,"Tax Documents, Asset Allocation",False
8816,52,Click,22.44,38,2024-09-26 06:57:26,Windows PC,"Payment Schedule, Application Status, Documents",True
5117,42,Click,18.15,4,2024-02-23 08:29:50,MacBook,Automatic Transfers,False
4996,51,Download,36.8,38,2023-08-21 00:59:14,Windows PC,"Loan Calculator, Rate Comparison, Payment Schedule",False
2391,21,Click,42.06,26,2023-10-28 21:54:26,MacBook,Bill Pay,True
981,65,View,3.45,12,2023-07-05 05:59:10,MacBook,Vehicle Valuation,False
5914,36,Compare,51.49,87,2023-02-16 10:29:00,iPhone,"Interest Calculator, Tax Documents, Automatic Transfers",False
7808,6,View,45.49,11,2024-11-25 06:13:40,iPhone,"Payment Schedule, Rewards Calculator",True
9402,12,Click,31.06,7,2023-10-31 16:54:49,iPhone,"Cash Advance, Statements, Payment Schedule",True
4959,93,View,24.03,3,2024-08-17 00:48:25,Windows PC,Claims,False
9299,48,Download,44.89,106,2024-07-17 02:37:53,Samsung Galaxy,"Payment Schedule, Documents",True
7995,18,Click,17.25,11,2023-12-16 18:34:39,MacBook,"Cash Advance, Payment Schedule, Rewards Calculator",False
5551,66,Click,38.67,5,2024-01-29 05:52:45,iPhone,"Loan Calculator, Application Status",True
600,93,Download,48.62,31,2024-09-29 14:26:52,iPhone,"Premium Calculator, Account Management",True
2403,1,Apply,76.56,184,2024-01-27 11:17:09,Samsung Galaxy,"Statements, Rewards Calculator",True
8114,35,Apply,84.48,167,2025-04-18 22:55:14,iPhone,"Interest Calculator, Tax Documents, Statements",True
6395,22,View,50.2,68,2023-05-31 07:44:57,iPhone,Transaction History,True
8374,66,Download,46.36,70,2024-12-09 20:09:35,MacBook,Payment Schedule,False
8558,21,Apply,61.64,223,2023-08-09 11:22:58,Google Pixel,"Bill Pay, Check Deposit",True
2378,16,Download,31.53,39,2024-06-06 10:43:53,Android Tablet,"Statements, Payment Schedule, Rewards Calculator",False
1118,91,View,26.05,14,2024-05-14 03:57:13,Samsung Galaxy,"Coverage Details, Premium Calculator, Policy Documents",True
5274,76,View,47.49,35,2025-04-29 08:12:11,Google Pixel,"Application Status, Amortization Schedule",False
7997,72,View,58.91,76,2023-06-04 17:37:27,Samsung Galaxy,"Rate Comparison, Documents, Mortgage Calculator",True
433,39,View,9.23,46,2023-08-21 16:50:33,iPhone,Statements,False
9637,81,Click,10.23,22,2025-01-28 23:52:48,iPhone,Tax Documents,False
2734,90,Compare,36.65,322,2023-02-09 18:45:59,Google Pixel,Asset Allocation,False
1673,85,Apply,65.9,35,2024-06-29 03:17:31,iPhone,Portfolio Performance,False
5030,25,Download,52.45,35,2023-06-30 18:05:40,Samsung Galaxy,"Check Deposit, Money Transfer, Alerts",False
5422,51,Calculate,70.59,107,2023-01-19 23:20:00,iPhone,"Payment Schedule, Rate Comparison",False
7690,94,View,21.83,2,2023-01-01 17:39:52,Samsung Galaxy,Coverage Details,True
6532,55,View,33.31,19,2025-04-17 07:22:37,iPhone,Rate Comparison,False
6326,85,View,19.24,144,2024-11-18 12:05:32,iPhone,"Asset Allocation, Research",False
1445,87,View,35.49,60,2023-03-29 16:21:32,iPhone,"Research, Asset Allocation",True
6679,91,View,54.05,7,2023-06-29 21:34:51,iPhone,Claims,True
6273,26,Download,63.26,44,2023-01-14 11:39:02,MacBook,"Transaction History, Check Deposit",True
